artificial_bed_id,code,element_ID,system_ID,element_general_type,sys_gs_category,period,climate,underlying_ft,overlying_ft
2446,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2447,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2448,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2449,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2450,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2451,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2452,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2453,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2454,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2455,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2456,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2457,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2458,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2459,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2460,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2461,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2462,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2463,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2464,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2465,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2466,S-F-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2467,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2468,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2469,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2470,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2471,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2472,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2473,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2474,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2475,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2476,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2477,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2478,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2479,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2480,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2481,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2482,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2483,S-F-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2484,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2485,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2486,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2487,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2488,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2489,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2490,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2491,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2492,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2493,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2494,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2495,S-F-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2496,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2497,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2498,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2499,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2500,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2501,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2502,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2503,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2504,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2505,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2506,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2507,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2508,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2509,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2510,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2511,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2512,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2513,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2514,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2515,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2516,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2517,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2518,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2519,S-F-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2520,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2521,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2522,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2523,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2524,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2525,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2526,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2527,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2528,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2529,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2530,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2531,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2532,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2533,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2534,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2535,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2536,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2537,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2538,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2539,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2540,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2541,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2542,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2543,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2544,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2545,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2546,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2547,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2548,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2549,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2550,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2551,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2552,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2553,S-F-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2554,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2555,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2556,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2557,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2558,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2559,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2560,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2561,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2562,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2563,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2564,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2565,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2566,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2567,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2568,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2569,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2570,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2571,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2572,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2573,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2574,S-F-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2575,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2576,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2577,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2578,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2579,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2580,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2581,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2582,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2583,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2584,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2585,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2586,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2587,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2588,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2589,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2590,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2591,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2592,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2593,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2594,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2595,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2596,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2597,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2598,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2599,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2600,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2601,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2602,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2603,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2604,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2605,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2606,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2607,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2608,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2609,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2610,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2611,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2612,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2613,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2614,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2615,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2616,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2617,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2618,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2619,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2620,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2621,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2622,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2623,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2624,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2625,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2626,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2627,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2628,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2629,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2630,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2631,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2632,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2633,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2634,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2635,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2636,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2637,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2638,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2639,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2640,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2641,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2642,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2643,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2644,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2645,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2646,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2647,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2648,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2649,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2650,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2651,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2652,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2653,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2654,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2655,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2656,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2657,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2658,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2659,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2660,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2661,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2662,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2663,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2664,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2665,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2666,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2667,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2668,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2669,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2670,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2671,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2672,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,S
2673,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,S,S
2674,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,S,M
2675,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2676,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2677,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2678,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2679,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2680,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2681,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2682,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2683,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2684,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2685,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2686,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2687,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2688,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2689,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2690,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2691,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2692,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2693,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2694,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2695,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2696,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2697,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2698,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2699,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2700,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2701,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2702,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2703,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2704,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2705,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2706,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2707,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2708,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2709,S-N-x,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2710,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2711,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2712,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2713,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2714,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2715,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2716,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2717,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2718,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2719,S-N-l,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2720,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
2721,S-N-m,20079,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
